order_line_id,order_id,order_date,customer_id,customer_cpf,customer_gender,customer_birthdate,brand_name,region_name,store_name,product_category,payment_method,health_plan_name,fulfillment_type,booking_channel,channel_group,campaign_non_direct,revenue_amount,quantity,market_segment,is_excluded,order_status
OL_0000111,ORD_0000111,2024-02-21,CUST_00036,50041082346,M,1994-04-20,VitaShop Pro,South,Store_021,Supplement - Vitamins,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Direct,new_year_promo,49.41,3,B2C,False,COMPLETED
OL_0000112,ORD_0000112,2025-11-27,CUST_00036,50041082346,M,1994-04-20,VitaShop Pro,South,Store_021,Supplement - Protein,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Direct,,49.58,5,PREMIUM,False,COMPLETED
OL_0000113,ORD_0000113,2024-05-07,CUST_00036,50041082346,M,1994-04-20,VitaShop Pro,South,Store_021,Service - Personal Trainer,health_plan,PlanB,HOME_DELIVERY,IN_STORE,,,318.05,5,B2C,False,COMPLETED
OL_0000114,ORD_0000114,2022-03-13,CUST_00037,91980578179,M,1970-02-20,VitaShop Express,Southeast,Store_020,Service - Nutritionist,health_plan,PlanB,IN_STORE_PICKUP,IN_STORE,,,336.3,1,B2C,False,COMPLETED
OL_0000115,ORD_0000115,2023-03-10,CUST_00037,91980578179,M,1970-02-20,VitaShop Express,Southeast,Store_020,Supplement - Vitamins,credit_card,,HOME_DELIVERY,DIGITAL,Organic Search,,149.64,2,B2C,False,COMPLETED
OL_0000116,ORD_0000116,2023-06-13,CUST_00037,91980578179,M,1970-02-20,VitaShop Express,Southeast,Store_020,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,IN_STORE,,,184.79,1,B2C,False,COMPLETED
OL_0000117,ORD_0000117,2023-07-20,CUST_00037,91980578179,M,1970-02-20,VitaShop Express,Southeast,Store_020,Device - Wearable,health_plan,PlanB,IN_STORE_PICKUP,IN_STORE,,,531.92,5,B2C,False,COMPLETED
OL_0000118,ORD_0000118,2025-03-06,CUST_00037,91980578179,M,1970-02-20,VitaShop Express,Southeast,Store_020,Service - Nutritionist,health_plan,PlanA,IN_STORE_PICKUP,CALL_CENTER,,,231.92,1,B2C,False,COMPLETED
OL_0000119,ORD_0000119,2023-12-06,CUST_00037,91980578179,M,1970-02-20,VitaShop Express,Southeast,Store_020,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Email,,261.93,1,B2C,False,COMPLETED
OL_0000120,ORD_0000120,2024-04-02,CUST_00038,66115750929,F,1973-10-11,VitaShop Pro,Southeast,Store_020,Device - Wearable,credit_card,,HOME_DELIVERY,IN_STORE,,,182.04,2,B2C,False,COMPLETED
OL_0000121,ORD_0000121,2024-02-02,CUST_00038,66115750929,F,1973-10-11,VitaShop Pro,Southeast,Store_020,Device - Monitor,credit_card,,HOME_DELIVERY,IN_STORE,,,332.23,3,B2C,False,COMPLETED
OL_0000122,ORD_0000122,2022-07-21,CUST_00038,66115750929,F,1973-10-11,VitaShop Pro,Southeast,Store_020,Supplement - Vitamins,credit_card,,HOME_DELIVERY,DIGITAL,Referral,new_year_promo,114.74,3,B2C,False,COMPLETED
OL_0000123,ORD_0000123,2024-06-23,CUST_00038,66115750929,F,1973-10-11,VitaShop Pro,Southeast,Store_020,Device - Wearable,credit_card,,HOME_DELIVERY,CALL_CENTER,,,484.93,1,B2C,False,COMPLETED
OL_0000124,ORD_0000124,2022-10-05,CUST_00039,34603369045,M,1985-06-16,VitaShop Pro,Midwest,Store_018,Service - Nutritionist,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Paid Search,,147.36,1,B2C,False,COMPLETED
OL_0000125,ORD_0000125,2023-02-12,CUST_00039,34603369045,M,1985-06-16,VitaShop Pro,Midwest,Store_018,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,592.76,1,B2C,False,COMPLETED
OL_0000126,ORD_0000126,2024-07-02,CUST_00039,34603369045,M,1985-06-16,VitaShop Pro,Midwest,Store_018,Device - Wearable,credit_card,,HOME_DELIVERY,CALL_CENTER,,,256.28,3,PREMIUM,False,COMPLETED
OL_0000127,ORD_0000127,2023-08-07,CUST_00040,79803432547,N/A,1997-09-26,VitaShop Express,Northeast,Store_022,Device - Wearable,credit_card,,IN_STORE_PICKUP,DIGITAL,Unidentified,,570.8,2,B2C,False,COMPLETED
OL_0000128,ORD_0000128,2024-04-18,CUST_00040,79803432547,N/A,1997-09-26,VitaShop Express,Northeast,Store_022,Supplement - Protein,health_plan,PlanC,IN_STORE_PICKUP,IN_STORE,,,138.5,4,B2C,False,COMPLETED
OL_0000129,ORD_0000129,2023-04-04,CUST_00040,79803432547,N/A,1997-09-26,VitaShop Express,Northeast,Store_022,Service - Nutritionist,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,194.43,3,B2C,False,COMPLETED
OL_0000130,ORD_0000130,2023-06-01,CUST_00040,79803432547,N/A,1997-09-26,VitaShop Express,Northeast,Store_022,Device - Wearable,credit_card,,HOME_DELIVERY,DIGITAL,Social,,216.5,5,B2C,False,COMPLETED
OL_0000131,ORD_0000131,2024-02-06,CUST_00041,65326948469,M,1950-07-05,VitaShop Express,South,Store_011,Service - Personal Trainer,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,264.79,3,B2C,False,COMPLETED
OL_0000132,ORD_0000132,2025-08-04,CUST_00041,65326948469,M,1950-07-05,VitaShop Express,South,Store_011,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Referral,,247.45,2,B2C,False,COMPLETED
OL_0000133,ORD_0000133,2025-05-13,CUST_00041,65326948469,M,1950-07-05,VitaShop Express,South,Store_011,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Paid Search,,349.32,4,B2C,False,COMPLETED
OL_0000134,ORD_0000134,2024-03-06,CUST_00041,65326948469,M,1950-07-05,VitaShop Express,South,Store_011,Supplement - Protein,health_plan,PlanA,IN_STORE_PICKUP,CALL_CENTER,,,114.45,3,B2C,False,COMPLETED
OL_0000135,ORD_0000135,2024-09-01,CUST_00041,65326948469,M,1950-07-05,VitaShop Express,South,Store_011,Device - Monitor,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Unidentified,retention_email_q2,213.44,3,B2C,False,COMPLETED
OL_0000136,ORD_0000136,2025-02-18,CUST_00041,65326948469,M,1950-07-05,VitaShop Express,South,Store_011,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,IN_STORE,,,175.93,2,B2C,False,COMPLETED
OL_0000137,ORD_0000137,2023-11-10,CUST_00042,10433218196,F,1969-01-03,VitaShop Premium,South,Store_006,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,455.85,1,PREMIUM,False,COMPLETED
OL_0000138,ORD_0000138,2025-06-25,CUST_00042,10433218196,F,1969-01-03,VitaShop Premium,South,Store_006,Device - Wearable,credit_card,,IN_STORE_PICKUP,IN_STORE,,,494.4,4,B2C,False,COMPLETED
OL_0000139,ORD_0000139,2022-11-05,CUST_00042,10433218196,F,1969-01-03,VitaShop Premium,South,Store_006,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,DIGITAL,Social,new_year_promo,132.11,3,B2C,False,COMPLETED
OL_0000140,ORD_0000140,2023-11-13,CUST_00042,10433218196,F,1969-01-03,VitaShop Premium,South,Store_006,Supplement - Vitamins,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Organic Search,brand_awareness_q1,47.22,3,B2C,False,COMPLETED
OL_0000141,ORD_0000141,2022-06-30,CUST_00042,10433218196,F,1969-01-03,VitaShop Premium,South,Store_006,Service - Nutritionist,credit_card,,HOME_DELIVERY,DIGITAL,Email,new_year_promo,183.5,4,B2C,False,COMPLETED
OL_0000142,ORD_0000142,2022-01-29,CUST_00043,04275179790,M,1984-05-20,VitaShop Pro,Northeast,Store_017,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,brand_awareness_q1,267.25,2,B2C,False,COMPLETED
OL_0000143,ORD_0000143,2024-02-25,CUST_00043,04275179790,M,1984-05-20,VitaShop Pro,Northeast,Store_017,Service - Nutritionist,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Organic Search,,336.09,3,B2C,False,COMPLETED
OL_0000144,ORD_0000144,2025-11-07,CUST_00044,68812634031,N/A,1998-06-20,VitaShop Express,Midwest,Store_028,Device - Monitor,credit_card,,HOME_DELIVERY,IN_STORE,,,637.58,3,B2C,False,COMPLETED
OL_0000145,ORD_0000145,2024-04-06,CUST_00044,68812634031,N/A,1998-06-20,VitaShop Express,Midwest,Store_028,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,DIGITAL,Paid Search,retention_email_q2,85.6,5,B2C,False,COMPLETED
OL_0000146,ORD_0000146,2024-02-08,CUST_00045,46741450170,N/A,1950-09-09,VitaShop Premium,Northeast,Store_017,Device - Monitor,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,796.54,5,B2C,False,COMPLETED
OL_0000147,ORD_0000147,2022-04-09,CUST_00045,46741450170,N/A,1950-09-09,VitaShop Premium,Northeast,Store_017,Supplement - Protein,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Email,brand_awareness_q1,111.24,4,B2C,False,COMPLETED
OL_0000148,ORD_0000148,2023-09-09,CUST_00045,46741450170,N/A,1950-09-09,VitaShop Premium,Northeast,Store_017,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Social,black_friday,304.28,4,B2C,False,COMPLETED
OL_0000149,ORD_0000149,2022-08-30,CUST_00045,46741450170,N/A,1950-09-09,VitaShop Premium,Northeast,Store_017,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,99.17,2,B2C,False,COMPLETED
OL_0000150,ORD_0000150,2023-02-18,CUST_00045,46741450170,N/A,1950-09-09,VitaShop Premium,Northeast,Store_017,Service - Personal Trainer,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Paid Search,brand_awareness_q1,265.82,2,B2C,False,COMPLETED
OL_0000151,ORD_0000151,2022-07-02,CUST_00046,16099382980,M,1994-04-20,VitaShop Pro,Northeast,Store_012,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,290.47,1,B2C,False,COMPLETED
OL_0000152,ORD_0000152,2025-08-12,CUST_00047,51687954866,M,1960-06-07,VitaShop Pro,Southeast,Store_030,Device - Wearable,credit_card,,HOME_DELIVERY,IN_STORE,,,451.78,3,B2C,False,COMPLETED
OL_0000153,ORD_0000153,2022-03-22,CUST_00047,51687954866,M,1960-06-07,VitaShop Pro,Southeast,Store_030,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,630.05,4,B2C,False,COMPLETED
OL_0000154,ORD_0000154,2022-04-04,CUST_00047,51687954866,M,1960-06-07,VitaShop Pro,Southeast,Store_030,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,66.48,3,B2C,False,COMPLETED
OL_0000155,ORD_0000155,2022-07-10,CUST_00047,51687954866,M,1960-06-07,VitaShop Pro,Southeast,Store_030,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Email,new_year_promo,693.21,3,B2C,False,COMPLETED
OL_0000156,ORD_0000156,2024-05-13,CUST_00047,51687954866,M,1960-06-07,VitaShop Pro,Southeast,Store_030,Supplement - Vitamins,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Referral,,33.48,2,B2C,False,COMPLETED
OL_0000157,ORD_0000157,2024-06-16,CUST_00047,51687954866,M,1960-06-07,VitaShop Pro,Southeast,Store_030,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,DIGITAL,Direct,,210.43,2,B2C,False,COMPLETED
OL_0000158,ORD_0000158,2024-06-21,CUST_00047,51687954866,M,1960-06-07,VitaShop Pro,Southeast,Store_030,Supplement - Protein,credit_card,,IN_STORE_PICKUP,DIGITAL,Direct,brand_awareness_q1,87.48,3,B2C,False,COMPLETED
OL_0000159,ORD_0000159,2024-06-05,CUST_00047,51687954866,M,1960-06-07,VitaShop Pro,Southeast,Store_030,Service - Personal Trainer,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Direct,,306.54,2,PREMIUM,False,COMPLETED
OL_0000160,ORD_0000160,2022-11-18,CUST_00048,85288483622,M,1978-12-07,VitaShop Premium,South,Store_016,Device - Wearable,health_plan,PlanB,IN_STORE_PICKUP,IN_STORE,,,638.43,1,B2C,False,COMPLETED
OL_0000161,ORD_0000161,2023-04-02,CUST_00049,15615880042,F,1975-06-13,VitaShop Premium,North,Store_029,Service - Personal Trainer,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Unidentified,retention_email_q2,199.93,4,B2C,False,COMPLETED
OL_0000162,ORD_0000162,2022-09-01,CUST_00050,74537518538,N/A,2002-10-25,VitaShop Premium,Midwest,Store_008,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,191.33,4,B2C,False,COMPLETED
OL_0000163,ORD_0000163,2022-07-06,CUST_00050,74537518538,N/A,2002-10-25,VitaShop Premium,Midwest,Store_008,Service - Nutritionist,health_plan,PlanB,IN_STORE_PICKUP,CALL_CENTER,,,336.6,4,PREMIUM,False,COMPLETED
OL_0000164,ORD_0000164,2023-11-11,CUST_00051,38823384687,F,2000-04-30,VitaShop Premium,North,Store_024,Service - Nutritionist,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,110.79,4,B2C,False,COMPLETED
OL_0000165,ORD_0000165,2025-07-21,CUST_00051,38823384687,F,2000-04-30,VitaShop Premium,North,Store_024,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,brand_awareness_q1,212.95,2,PREMIUM,False,COMPLETED
OL_0000166,ORD_0000166,2024-04-18,CUST_00051,38823384687,F,2000-04-30,VitaShop Premium,North,Store_024,Device - Monitor,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,754.64,1,B2C,False,COMPLETED
OL_0000167,ORD_0000167,2023-01-26,CUST_00051,38823384687,F,2000-04-30,VitaShop Premium,North,Store_024,Device - Monitor,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Email,brand_awareness_q1,447.3,4,PREMIUM,False,COMPLETED
OL_0000168,ORD_0000168,2024-10-18,CUST_00051,38823384687,F,2000-04-30,VitaShop Premium,North,Store_024,Service - Nutritionist,credit_card,,HOME_DELIVERY,CALL_CENTER,,,210.39,5,B2C,False,COMPLETED
OL_0000169,ORD_0000169,2022-12-29,CUST_00051,38823384687,F,2000-04-30,VitaShop Premium,North,Store_024,Service - Nutritionist,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Unidentified,retention_email_q2,257.53,4,PREMIUM,False,COMPLETED
OL_0000170,ORD_0000170,2025-06-01,CUST_00052,40875602262,M,1960-03-22,VitaShop Premium,Southeast,Store_025,Supplement - Vitamins,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Direct,black_friday,37.96,2,B2C,False,COMPLETED
OL_0000171,ORD_0000171,2023-09-05,CUST_00052,40875602262,M,1960-03-22,VitaShop Premium,Southeast,Store_025,Service - Nutritionist,health_plan,PlanC,IN_STORE_PICKUP,IN_STORE,,,136.62,2,B2C,False,COMPLETED
OL_0000172,ORD_0000172,2025-12-25,CUST_00053,93787857002,N/A,1948-10-28,VitaShop Premium,South,Store_016,Supplement - Vitamins,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Referral,,118.9,1,B2C,False,COMPLETED
OL_0000173,ORD_0000173,2025-09-28,CUST_00053,93787857002,N/A,1948-10-28,VitaShop Premium,South,Store_016,Device - Wearable,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,675.4,4,B2C,False,COMPLETED
OL_0000174,ORD_0000174,2022-04-19,CUST_00053,93787857002,N/A,1948-10-28,VitaShop Premium,South,Store_016,Supplement - Protein,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Unidentified,,108.84,3,PREMIUM,False,COMPLETED
OL_0000175,ORD_0000175,2023-08-28,CUST_00053,93787857002,N/A,1948-10-28,VitaShop Premium,South,Store_016,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,DIGITAL,Unidentified,new_year_promo,314.37,5,B2C,False,COMPLETED
OL_0000176,ORD_0000176,2025-02-23,CUST_00054,27847763759,N/A,1984-03-26,VitaShop Express,Northeast,Store_017,Supplement - Vitamins,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Unidentified,,140.44,1,B2C,False,COMPLETED
OL_0000177,ORD_0000177,2025-11-04,CUST_00054,27847763759,N/A,1984-03-26,VitaShop Express,Northeast,Store_017,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,black_friday,314.59,5,PREMIUM,False,COMPLETED
OL_0000178,ORD_0000178,2023-04-07,CUST_00054,27847763759,N/A,1984-03-26,VitaShop Express,Northeast,Store_017,Service - Personal Trainer,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,227.59,5,B2C,False,COMPLETED
OL_0000179,ORD_0000179,2023-02-01,CUST_00054,27847763759,N/A,1984-03-26,VitaShop Express,Northeast,Store_017,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,brand_awareness_q1,627.8,2,B2C,False,COMPLETED
OL_0000180,ORD_0000180,2023-06-26,CUST_00055,13241241578,N/A,1989-01-04,VitaShop Pro,Southeast,Store_030,Supplement - Vitamins,credit_card,,HOME_DELIVERY,CALL_CENTER,,,62.97,1,B2C,False,COMPLETED
OL_0000181,ORD_0000181,2023-10-23,CUST_00056,80784863159,N/A,1946-02-14,VitaShop Express,Northeast,Store_007,Supplement - Protein,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,122.69,4,B2C,False,COMPLETED
OL_0000182,ORD_0000182,2023-03-27,CUST_00057,05990385746,N/A,1972-03-20,VitaShop Express,Northeast,Store_022,Service - Nutritionist,credit_card,,HOME_DELIVERY,DIGITAL,Social,retention_email_q2,225.0,5,B2C,False,COMPLETED
OL_0000183,ORD_0000183,2023-03-13,CUST_00057,05990385746,N/A,1972-03-20,VitaShop Express,Northeast,Store_022,Device - Monitor,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Direct,retention_email_q2,685.4,5,B2C,False,COMPLETED
OL_0000184,ORD_0000184,2025-08-08,CUST_00058,93330376544,N/A,1968-09-16,VitaShop Express,North,Store_029,Service - Nutritionist,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Organic Search,,327.3,4,B2C,False,COMPLETED
OL_0000185,ORD_0000185,2023-08-03,CUST_00058,93330376544,N/A,1968-09-16,VitaShop Express,North,Store_029,Service - Nutritionist,credit_card,,HOME_DELIVERY,IN_STORE,,,296.76,5,B2C,False,COMPLETED
OL_0000186,ORD_0000186,2023-01-30,CUST_00059,31702409076,M,1997-02-26,VitaShop Premium,Midwest,Store_008,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Organic Search,retention_email_q2,136.91,1,B2C,False,COMPLETED
OL_0000187,ORD_0000187,2025-11-04,CUST_00059,31702409076,M,1997-02-26,VitaShop Premium,Midwest,Store_008,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Unidentified,,117.1,1,B2C,False,COMPLETED
OL_0000188,ORD_0000188,2023-11-11,CUST_00059,31702409076,M,1997-02-26,VitaShop Premium,Midwest,Store_008,Supplement - Protein,credit_card,,HOME_DELIVERY,DIGITAL,Paid Search,,29.16,5,PREMIUM,False,COMPLETED
OL_0000189,ORD_0000189,2024-04-14,CUST_00059,31702409076,M,1997-02-26,VitaShop Premium,Midwest,Store_008,Device - Wearable,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,160.98,3,B2C,False,COMPLETED
OL_0000190,ORD_0000190,2025-08-06,CUST_00059,31702409076,M,1997-02-26,VitaShop Premium,Midwest,Store_008,Service - Nutritionist,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Referral,,176.58,1,B2C,False,COMPLETED
OL_0000191,ORD_0000191,2023-09-10,CUST_00059,31702409076,M,1997-02-26,VitaShop Premium,Midwest,Store_008,Supplement - Protein,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Email,new_year_promo,81.62,1,B2C,False,COMPLETED
OL_0000192,ORD_0000192,2025-01-22,CUST_00059,31702409076,M,1997-02-26,VitaShop Premium,Midwest,Store_008,Service - Personal Trainer,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Referral,,229.45,1,B2C,False,COMPLETED
OL_0000193,ORD_0000193,2022-01-11,CUST_00059,31702409076,M,1997-02-26,VitaShop Premium,Midwest,Store_008,Service - Nutritionist,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Social,brand_awareness_q1,282.04,2,B2C,False,COMPLETED
OL_0000194,ORD_0000194,2024-11-15,CUST_00060,44924377501,N/A,1977-09-06,VitaShop Pro,South,Store_001,Supplement - Vitamins,credit_card,,HOME_DELIVERY,DIGITAL,Social,,34.9,2,B2C,False,COMPLETED
OL_0000195,ORD_0000195,2022-04-22,CUST_00060,44924377501,N/A,1977-09-06,VitaShop Pro,South,Store_001,Device - Wearable,health_plan,PlanB,IN_STORE_PICKUP,CALL_CENTER,,,586.6,3,B2C,False,COMPLETED
OL_0000196,ORD_0000196,2024-09-24,CUST_00060,44924377501,N/A,1977-09-06,VitaShop Pro,South,Store_001,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,retention_email_q2,552.69,3,PREMIUM,False,COMPLETED
OL_0000197,ORD_0000197,2025-06-16,CUST_00061,72835450755,M,1987-05-15,VitaShop Premium,North,Store_019,Device - Monitor,health_plan,PlanB,IN_STORE_PICKUP,CALL_CENTER,,,518.46,5,PREMIUM,False,COMPLETED
OL_0000198,ORD_0000198,2023-10-04,CUST_00061,72835450755,M,1987-05-15,VitaShop Premium,North,Store_019,Supplement - Vitamins,credit_card,,HOME_DELIVERY,CALL_CENTER,,,129.21,3,B2C,False,COMPLETED
OL_0000199,ORD_0000199,2024-08-05,CUST_00062,92137452822,N/A,2001-08-23,VitaShop Premium,Midwest,Store_023,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,220.74,5,B2C,False,COMPLETED
OL_0000200,ORD_0000200,2023-07-29,CUST_00062,92137452822,N/A,2001-08-23,VitaShop Premium,Midwest,Store_023,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,DIGITAL,Referral,,320.87,1,PREMIUM,False,COMPLETED
OL_0000201,ORD_0000201,2025-04-06,CUST_00062,92137452822,N/A,2001-08-23,VitaShop Premium,Midwest,Store_023,Device - Wearable,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,508.54,1,PREMIUM,False,COMPLETED
OL_0000202,ORD_0000202,2025-09-01,CUST_00062,92137452822,N/A,2001-08-23,VitaShop Premium,Midwest,Store_023,Device - Monitor,credit_card,,HOME_DELIVERY,DIGITAL,Unidentified,,452.06,2,B2C,False,COMPLETED
OL_0000203,ORD_0000203,2024-10-25,CUST_00062,92137452822,N/A,2001-08-23,VitaShop Premium,Midwest,Store_023,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,DIGITAL,Unidentified,,117.9,5,B2C,False,COMPLETED
OL_0000204,ORD_0000204,2025-03-04,CUST_00062,92137452822,N/A,2001-08-23,VitaShop Premium,Midwest,Store_023,Supplement - Vitamins,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,25.25,3,B2C,False,COMPLETED
OL_0000205,ORD_0000205,2025-10-01,CUST_00063,77447161134,M,1987-06-23,VitaShop Express,Midwest,Store_003,Service - Nutritionist,credit_card,,HOME_DELIVERY,IN_STORE,,,206.81,4,B2C,False,COMPLETED
OL_0000206,ORD_0000206,2023-10-26,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Service - Personal Trainer,credit_card,,HOME_DELIVERY,IN_STORE,,,236.23,3,B2C,False,COMPLETED
OL_0000207,ORD_0000207,2024-02-15,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,147.93,5,PREMIUM,False,COMPLETED
OL_0000208,ORD_0000208,2024-04-11,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Email,,723.32,5,B2C,False,COMPLETED
OL_0000209,ORD_0000209,2024-11-19,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Device - Monitor,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Paid Search,retention_email_q2,616.25,5,B2C,False,COMPLETED
OL_0000210,ORD_0000210,2023-11-08,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Supplement - Protein,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Email,new_year_promo,40.96,5,B2C,False,COMPLETED
OL_0000211,ORD_0000211,2025-03-20,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Supplement - Vitamins,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Social,brand_awareness_q1,41.62,1,B2C,False,COMPLETED
OL_0000212,ORD_0000212,2025-02-28,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Supplement - Protein,health_plan,PlanC,HOME_DELIVERY,IN_STORE,,,48.16,1,PREMIUM,False,COMPLETED
OL_0000213,ORD_0000213,2022-12-16,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Device - Wearable,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,578.77,5,B2C,False,COMPLETED
OL_0000214,ORD_0000214,2023-12-03,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,184.07,4,B2C,False,COMPLETED
OL_0000215,ORD_0000215,2024-10-29,CUST_00064,71968034321,M,2001-08-28,VitaShop Express,Northeast,Store_017,Device - Wearable,health_plan,PlanC,IN_STORE_PICKUP,IN_STORE,,,459.31,2,B2C,False,COMPLETED
